GymChain,ClubID,GymName,Address,CountyName,LocationScope,PlanName,PlanTerm,PriceType,DuesAmount,DuesFrequency,MonthlyEquivalent,InitiationFee,AnnualFee,EffectiveMonthlyCost,PromotionalDuesAmount,PromotionStatus,OfferExpiration,Status,SourceType,SourceURL,LocationURL,RetrievedAtUTC,Notes
YouFit,6438,Palmetto Park,"1309 W Palmetto Park Rd, Boca Raton, FL, 33486",Palm Beach County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=6438,https://join.youfit.com/boca-raton-palmetto-park-rd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7334,Wellington,"13865 Wellington Trace, C, Wellington, FL, 33414",Palm Beach County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7334,https://join.youfit.com/wellington,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7334,Wellington,"13865 Wellington Trace, C, Wellington, FL, 33414",Palm Beach County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7334,https://join.youfit.com/wellington,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7334,Wellington,"13865 Wellington Trace, C, Wellington, FL, 33414",Palm Beach County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7334,https://join.youfit.com/wellington,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7339,Boca Town Center,"6000 Glades Road, Suite 1410, Boca Raton, FL, 33431",Palm Beach County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7339,https://join.youfit.com/boca-raton-glades-rd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7339,Boca Town Center,"6000 Glades Road, Suite 1410, Boca Raton, FL, 33431",Palm Beach County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7339,https://join.youfit.com/boca-raton-glades-rd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7339,Boca Town Center,"6000 Glades Road, Suite 1410, Boca Raton, FL, 33431",Palm Beach County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7339,https://join.youfit.com/boca-raton-glades-rd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7370,Boynton Beach,"901 N Congress Ave, Boynton Beach, FL, 33426",Palm Beach County,Official Florida club,SIGNATURE+,MONTH-TO-MONTH,Standard scheduled dues,16.0,Bi-Weekly,34.67,1.0,,34.75,,2 WEEKS FREE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7370,https://join.youfit.com/boynton-beach,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7370,Boynton Beach,"901 N Congress Ave, Boynton Beach, FL, 33426",Palm Beach County,Official Florida club,SIGNATURE,MONTH-TO-MONTH,Standard scheduled dues,13.0,Bi-Weekly,28.17,1.0,,28.25,,2 WEEKS FREE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7370,https://join.youfit.com/boynton-beach,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7370,Boynton Beach,"901 N Congress Ave, Boynton Beach, FL, 33426",Palm Beach County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,6.0,Bi-Weekly,13.0,39.0,,16.25,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7370,https://join.youfit.com/boynton-beach,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7387,West Palm Beach,"2601 S Military Trail, West Palm Beach, FL, 33415",Palm Beach County,Official Florida club,,,,,,,,,,,,,No rate found,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7387,https://join.youfit.com/west-palm-beach-military-trail,2026-09-01T01:59:02.586924+00:00,
YouFit,7396,Okeechobee Blvd,"4354 Okeechobee Blvd, West Palm Beach, FL, 33409",Palm Beach County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7396,https://join.youfit.com/west-palm-beach-okeechobee-blvd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 53.24; stored in notes rather than relabeled as an annual fee.
YouFit,7396,Okeechobee Blvd,"4354 Okeechobee Blvd, West Palm Beach, FL, 33409",Palm Beach County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7396,https://join.youfit.com/west-palm-beach-okeechobee-blvd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 53.24; stored in notes rather than relabeled as an annual fee.
YouFit,7396,Okeechobee Blvd,"4354 Okeechobee Blvd, West Palm Beach, FL, 33409",Palm Beach County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7396,https://join.youfit.com/west-palm-beach-okeechobee-blvd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7434,Greenacres,"3913 Jog Road, Greenacres, FL, 33467",Palm Beach County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7434,https://join.youfit.com/greenacres,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7434,Greenacres,"3913 Jog Road, Greenacres, FL, 33467",Palm Beach County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7434,https://join.youfit.com/greenacres,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 53.24; stored in notes rather than relabeled as an annual fee.
YouFit,7434,Greenacres,"3913 Jog Road, Greenacres, FL, 33467",Palm Beach County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7434,https://join.youfit.com/greenacres,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7444,Boca Raton - Sandalfoot,"23078 Sandalfoot Plaza Dr., Boca Raton, FL, 33428",Palm Beach County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7444,https://join.youfit.com/boca-raton-sandalfoot-plaza-dr,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7444,Boca Raton - Sandalfoot,"23078 Sandalfoot Plaza Dr., Boca Raton, FL, 33428",Palm Beach County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7444,https://join.youfit.com/boca-raton-sandalfoot-plaza-dr,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7444,Boca Raton - Sandalfoot,"23078 Sandalfoot Plaza Dr., Boca Raton, FL, 33428",Palm Beach County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7444,https://join.youfit.com/boca-raton-sandalfoot-plaza-dr,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 63.89; stored in notes rather than relabeled as an annual fee.
YouFit,7455,Deerfield Beach,"4032 W Hillsboro Blvd, Deerfield Beach, FL, 33442",Broward County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7455,https://join.youfit.com/deerfield-beach,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7455,Deerfield Beach,"4032 W Hillsboro Blvd, Deerfield Beach, FL, 33442",Broward County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7455,https://join.youfit.com/deerfield-beach,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7455,Deerfield Beach,"4032 W Hillsboro Blvd, Deerfield Beach, FL, 33442",Broward County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7455,https://join.youfit.com/deerfield-beach,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,6771,Miami 107th,"1605 SW 107 Avenue, Miami, FL, 33165",Miami-Dade County,Official Florida club,,,,,,,,,,,,,No rate found,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=6771,https://join.youfit.com/miami-107th,2026-09-01T01:59:02.586924+00:00,
YouFit,7348,Kendall,"13065 SW 112th st, Miami, FL, 33186",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7348,https://join.youfit.com/kendall-112th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7348,Kendall,"13065 SW 112th st, Miami, FL, 33186",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7348,https://join.youfit.com/kendall-112th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7348,Kendall,"13065 SW 112th st, Miami, FL, 33186",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7348,https://join.youfit.com/kendall-112th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7363,Miami 112th,"3900 SW 112th Ave, Miami, FL, 33165",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7363,https://join.youfit.com/miami-112th-ave,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7363,Miami 112th,"3900 SW 112th Ave, Miami, FL, 33165",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7363,https://join.youfit.com/miami-112th-ave,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7363,Miami 112th,"3900 SW 112th Ave, Miami, FL, 33165",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7363,https://join.youfit.com/miami-112th-ave,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7368,Miami 72nd,"15762 sw 72nd St, Miami, FL, 33193",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7368,https://join.youfit.com/miami-72nd-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7368,Miami 72nd,"15762 sw 72nd St, Miami, FL, 33193",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7368,https://join.youfit.com/miami-72nd-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7368,Miami 72nd,"15762 sw 72nd St, Miami, FL, 33193",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7368,https://join.youfit.com/miami-72nd-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7438,Miami 127th,"20001 SW 127th Ave, Miami, FL, 33177",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7438,https://join.youfit.com/miami-127th-ave,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7438,Miami 127th,"20001 SW 127th Ave, Miami, FL, 33177",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7438,https://join.youfit.com/miami-127th-ave,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7438,Miami 127th,"20001 SW 127th Ave, Miami, FL, 33177",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7438,https://join.youfit.com/miami-127th-ave,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7446,Coral Gables,"7070 Coral Way, Miami, FL, 33155",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7446,https://join.youfit.com/miami-coral-way,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7446,Coral Gables,"7070 Coral Way, Miami, FL, 33155",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7446,https://join.youfit.com/miami-coral-way,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7446,Coral Gables,"7070 Coral Way, Miami, FL, 33155",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7446,https://join.youfit.com/miami-coral-way,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7743,Coconut Grove,"3015 Grand Ave Suite #: 311, Coconut Grove, FL, 33133",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,20.0,Bi-Weekly,43.33,1.0,,43.42,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7743,https://join.youfit.com/coconut-grove,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7750,Miami 24th,"8755 SW 24th Street, Miami, FL, 33165",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7750,https://join.youfit.com/miami-24th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7750,Miami 24th,"8755 SW 24th Street, Miami, FL, 33165",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7750,https://join.youfit.com/miami-24th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7750,Miami 24th,"8755 SW 24th Street, Miami, FL, 33165",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7750,https://join.youfit.com/miami-24th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7753,Miami 152nd,"11237 SW 152nd Street, Miami, FL, 33157",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7753,https://join.youfit.com/miami-152nd-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7753,Miami 152nd,"11237 SW 152nd Street, Miami, FL, 33157",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7753,https://join.youfit.com/miami-152nd-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7753,Miami 152nd,"11237 SW 152nd Street, Miami, FL, 33157",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7753,https://join.youfit.com/miami-152nd-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7766,Miami 26th,"11865 SW 26th St Suite B13, Miami, FL, 33175",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7766,https://join.youfit.com/miami-26th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7766,Miami 26th,"11865 SW 26th St Suite B13, Miami, FL, 33175",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7766,https://join.youfit.com/miami-26th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7766,Miami 26th,"11865 SW 26th St Suite B13, Miami, FL, 33175",Miami-Dade County,Official Florida club,BASIC,12-MONTH,Standard scheduled dues,5.0,Bi-Weekly,10.83,39.0,,14.08,,EVERYDAY LOW PRICE!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7766,https://join.youfit.com/miami-26th-st,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7780,Hammocks,"10201 Hammocks Blvd Suite 130, Miami, FL, 33196",Miami-Dade County,Official Florida club,PREMIUM+,MONTH-TO-MONTH,Standard scheduled dues,15.0,Bi-Weekly,32.5,1.0,,32.58,,2 Weeks Free,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7780,https://join.youfit.com/kendall-hammocks-blvd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
YouFit,7780,Hammocks,"10201 Hammocks Blvd Suite 130, Miami, FL, 33196",Miami-Dade County,Official Florida club,PREMIUM ,MONTH-TO-MONTH,Standard scheduled dues,10.0,Bi-Weekly,21.67,19.0,,23.25,,2 Week Free!!,,Observed,Official YouFit enrollment API,https://jolapi.youfit.com/api/Plans/GetMemberShipPlan?clubnumber=7780,https://join.youfit.com/kendall-hammocks-blvd,2026-09-01T01:59:02.586924+00:00,Official YouFit enrollment API. clubFeeTotalAmount reported as 64.19; stored in notes rather than relabeled as an annual fee.
