LocationID,GymChain,GymName,Address,CountyName,Latitude,Longitude,Rating,ReviewCount
ChIJjWjYBvWC54gR78NkAeKdLFs,Planet Fitness,Planet Fitness,"10908 W Colonial Dr, Ocoee, FL 34761",Orange County,28.5501366,-81.5410914,4.4,1025
ChIJk1w88FBj54gRUAcM-MnHE1c,Planet Fitness,Planet Fitness,"5130 Conway Rd, Orlando, FL 32812",Orange County,28.4819907,-81.3324397,4.5,840
ChIJnzAha-Cd54gRPDSWy01UBZU,Planet Fitness,Planet Fitness,"1569 W Orange Blossom Trail, Apopka, FL 32712",Orange County,28.6884737,-81.5376127,4.4,598
ChIJoXdszcp954gRdoPX6tdVbBY,Planet Fitness,Planet Fitness,"8358 S Orange Blossom Trl, Orlando, FL 32809",Orange County,28.443768,-81.4038262,4.6,625
ChIJs4OkGsx654gRI3bXmJxxGyg,Planet Fitness,Planet Fitness,"3203 E Colonial Dr Unit E20, Orlando, FL 32803",Orange County,28.5552669,-81.3421357,4.5,691
ChIJsRPNTqx_54gRMu8AmT4b8-Y,Planet Fitness,Planet Fitness,"8956 Turkey Lake Rd #1000, Orlando, FL 32819",Orange County,28.444109,-81.4756199,4.3,886
ChIJs_xU7GqH3YgRPgOD8-9ulHo,Planet Fitness,Planet Fitness,"12471 S Orange Blossom Trl, Orlando, FL 32837",Orange County,28.3834915,-81.4031558,4.4,1110
ChIJtxluw4h754gRkuUfqI5H_SA,Planet Fitness,Planet Fitness,"9 W Gore St, Orlando, FL 32801",Orange County,28.5313969,-81.3771211,4.3,949
ChIJzSuESnxn54gRG-GljWirsZo,Planet Fitness,Planet Fitness,"638 N Alafaya Trail, Orlando, FL 32828",Orange County,28.5563686,-81.2089356,4.0,194
ChIJLReuP9Nn54gRRwp3Mh5c3NQ,YouFit,YouFit Gyms Orlando Colonial,"11849 E Colonial Dr, Orlando, FL 32826",Orange County,28.5683603,-81.2063556,4.3,709
ChIJw3nps29v54gRXQWzSQ2wUqY,YouFit,YouFit Gyms Winter Park,"7706 University Blvd, Winter Park, FL 32792",Orange County,28.5960932,-81.2836229,4.3,461
ChIJPQ0608uG3YgRlzEAwppAbEg,LA Fitness,LA Fitness,"1750 Ball Park Rd, Kissimmee, FL 34741",Osceola County,28.3366074,-81.4221691,4.0,1516
ChIJa_P9U0iG3YgRFXcMDgwKm8I,LA Fitness,LA Fitness,"1980 Osceola Pkwy, Kissimmee, FL 34743",Osceola County,28.3435117,-81.364303,4.0,898
ChIJ8bGD_MSG3YgRzENLHx8x1do,Orangetheory Fitness,Orangetheory Fitness,"1021 Osceola Pkwy, Kissimmee, FL 34741",Osceola County,28.3413586,-81.4120582,4.6,254
ChIJUaL_6-OD3YgRMver_yrL6Vc,Planet Fitness,Planet Fitness,"3107 W Vine St, Kissimmee, FL 34741",Osceola County,28.3054498,-81.4339932,4.3,1477
ChIJe0PEUKGP3YgR4m5Tmvqk55M,Planet Fitness,Planet Fitness,"4020 13th St, St Cloud, FL 34769",Osceola County,28.2515439,-81.3113163,4.2,736
ChIJ3zgNKigk2YgR8PZEdMgAHzI,LA Fitness,LA Fitness,"8888 Lantana Rd, Lake Worth, FL 33467",Palm Beach County,26.5892897,-80.1873322,4.3,802
ChIJ78V7ZEPV2IgRqcT0j_rAVp0,LA Fitness,LA Fitness,"3176 Northlake Blvd, Palm Beach Gardens, FL 33403",Palm Beach County,26.8066514,-80.0850467,3.9,626
ChIJJWvgGTTV3ogRyLY4QsErlvE,LA Fitness,LA Fitness,"5260 Donald Ross Rd, Palm Beach Gardens, FL 33418",Palm Beach County,26.8809669,-80.1152273,4.0,434
ChIJLzTVWyYe2YgR19nswC9oofM,LA Fitness,LA Fitness,"4950 Technology Way, Boca Raton, FL 33431",Palm Beach County,26.3918884,-80.1018286,4.0,1076
ChIJXW198l4v2YgRweRYw16JwRM,LA Fitness,LA Fitness,"10180 Forest Hill Blvd, Wellington, FL 33414",Palm Beach County,26.6493443,-80.2065098,3.8,740
ChIJYR4zxq3Y2IgRwy6sQ3LNdHI,LA Fitness,LA Fitness,"2290 N Congress Ave, Boynton Beach, FL 33426",Palm Beach County,26.5499194,-80.0892158,3.8,1054
ChIJmTFUTXLg2IgRS4pvNRCXQec,LA Fitness,LA Fitness,"1660 S Federal Hwy, Delray Beach, FL 33483",Palm Beach County,26.4415397,-80.0726623,3.9,1044
ChIJs6-ReREh2YgRlBOtvzU9RRQ,LA Fitness,LA Fitness,"6683 Boynton Beach Blvd, Boynton Beach, FL 33437",Palm Beach County,26.5311729,-80.1487762,4.1,562
ChIJt4f3bMMp2YgROeDMn4zXMkk,LA Fitness,LA Fitness,"1925 N Military Trl, West Palm Beach, FL 33409",Palm Beach County,26.70427,-80.113534,3.6,773
ChIJzXnA_FsZ2YgR1p9LhsfFNFc,LA Fitness,LA Fitness,"20443 FL-7 Bay Bb1, Boca Raton, FL 33498",Palm Beach County,26.3700927,-80.2068987,4.1,814
ChIJ2RYjZPwm2YgRVDuZByEm4VY,Orangetheory Fitness,Orangetheory Fitness,"6177 Jog Rd #9D, Greenacres, FL 33467",Palm Beach County,26.5876012,-80.1485279,4.8,204
ChIJ6X8wC6sY2YgRGsHsJurQUuo,Orangetheory Fitness,Orangetheory Fitness,"9097 W Atlantic Ave #110, Delray Beach, FL 33446",Palm Beach County,26.4543328,-80.1901861,4.6,177
ChIJAyEIfcAq34gRYOTHDasaYno,Orangetheory Fitness,Orangetheory Fitness,"2612 PGA Blvd, Palm Beach Gardens, FL 33410",Palm Beach County,26.8437327,-80.0753515,4.9,218
ChIJCSqdGnQe2YgRp65hYzgw1rU,Orangetheory Fitness,Orangetheory Fitness,"5050 Town Center Cir Ste 205, Boca Raton, FL 33431",Palm Beach County,26.3633775,-80.1227067,4.6,134
ChIJDR9Xyase2YgRfjeP0bK8cq0,Orangetheory Fitness,Orangetheory Fitness,"8903 Glades Rd H13, Boca Raton, FL 33434",Palm Beach County,26.3687854,-80.1845939,4.7,131
ChIJEwM4rlvf2IgRiAHwiLq7vk4,Orangetheory Fitness,Orangetheory Fitness,"395 N Congress Ave Ste 10, Boynton Beach, FL 33426",Palm Beach County,26.5309009,-80.0929287,4.5,211
ChIJFz3bdzQe2YgRGJLh8uwdTjU,Orangetheory Fitness,Orangetheory Fitness,"6000 Broken Sound Pkwy NW, Boca Raton, FL 33487",Palm Beach County,26.4029696,-80.1151088,2.9,62
ChIJS11qyoff2IgRLy0v9GJZEug,Orangetheory Fitness,Orangetheory Fitness,"264 SE 5th Ave, Delray Beach, FL 33483",Palm Beach County,26.4565731,-80.0680663,4.5,121
ChIJTW50ofYl2YgR-HM-uKKwHjg,Orangetheory Fitness,Orangetheory Fitness,"2625 FL-7, Wellington, FL 33414",Palm Beach County,26.6418037,-80.2060354,4.7,161
ChIJW8tRrosz2YgRcR_IoYp1wtQ,Orangetheory Fitness,Orangetheory Fitness,"4951 Seminole Pratt Whitney Rd, Loxahatchee, FL 33470",Palm Beach County,26.7516241,-80.3084789,4.8,27
ChIJY89IvOMp34gRUWLSj7XYnmc,Orangetheory Fitness,Orangetheory Fitness,"6390 W Indiantown Rd Ste 24A, Jupiter, FL 33458",Palm Beach County,26.9337791,-80.1324261,4.8,136
ChIJyTCd0gTi2IgRQXcupW3O5qQ,Orangetheory Fitness,Orangetheory Fitness,"10 E Palmetto Park Rd, Boca Raton, FL 33432",Palm Beach County,26.350185,-80.0871464,4.7,136
ChIJ-_YpiT8p2YgRUwNF4wJA_kI,Planet Fitness,Planet Fitness,"4560 Forest Hill Blvd, West Palm Beach, FL 33415",Palm Beach County,26.6500931,-80.1130441,4.3,721
ChIJ23gsm9rX3ogRQUFTURS7Qy8,Planet Fitness,Planet Fitness,"6707 W Indiantown Rd Unit 45B, Jupiter, FL 33458",Palm Beach County,26.9359064,-80.1357427,4.5,393
ChIJEdwZYMcg2YgRjVPwkeC5ARU,Planet Fitness,Planet Fitness,"9764 S Military Trl, Boynton Beach, FL 33436",Palm Beach County,26.5313203,-80.1206078,4.4,683
ChIJFe-1cm0q2YgR6KlgLpEvZEY,Planet Fitness,Planet Fitness,"5335 N Military Trl #20, West Palm Beach, FL 33407",Palm Beach County,26.75871,-80.1116216,4.4,701
ChIJIRvjYjUm2YgRfV2kofpEIBo,Planet Fitness,Planet Fitness,"6488 Lake Worth Rd, Lake Worth Beach, FL 33463",Palm Beach County,26.6159433,-80.1456379,4.3,966
ChIJIRxOOiIg2YgRztWlxN2XpY8,Planet Fitness,Planet Fitness,"14550 S Military Trl, Delray Beach, FL 33484",Palm Beach County,26.4610926,-80.1211924,4.2,882
ChIJTdp_vhTh2IgRabyg2GZo3Vc,Planet Fitness,Planet Fitness,"3065-3075 S Federal Hwy, Delray Beach, FL 33483",Palm Beach County,26.42668,-80.07176,4.6,499
ChIJWdFOZ3DV3ogRTGr9y3TKH78,Planet Fitness,Planet Fitness,"3761 Military Trail, Jupiter, FL 33458",Palm Beach County,26.8983933,-80.1017984,4.4,362
ChIJ_1ID_oLX2IgRV2wEx-GKrhI,Planet Fitness,Planet Fitness,"7731 S Dixie Hwy, West Palm Beach, FL 33405",Palm Beach County,26.6477249,-80.0581144,4.3,729
ChIJc7JGoU3V2IgRBIrpsBDou1o,Planet Fitness,Planet Fitness,"9930 Alt A1a, Palm Beach Gardens, FL 33410",Palm Beach County,26.8234084,-80.0848611,4.6,903
ChIJcWP3w8LZ2IgRewJ5b-c-UME,Planet Fitness,Planet Fitness,"5857 S Congress Ave, Lantana, FL 33462",Palm Beach County,26.5891212,-80.0948161,4.6,677
ChIJd0sSxTwv2YgRq7uFaAtK_eQ,Planet Fitness,Planet Fitness,"10463 Southern Blvd, Royal Palm Beach, FL 33411",Palm Beach County,26.6813279,-80.2065635,4.4,961
ChIJl4IktgMz2YgRKWZNVGw2teQ,Planet Fitness,Planet Fitness,"16861 Persimmon Blvd, Westlake, FL 33470",Palm Beach County,26.7547926,-80.3094839,4.7,158
ChIJ3Qsw09wp2YgRgyyALV5LpqQ,YouFit,YouFit Gyms Okeechobee Blvd,"4354 Okeechobee Blvd, West Palm Beach, FL 33409",Palm Beach County,26.706442,-80.1093143,4.1,641
ChIJ8w_KutewwogRFAO05MJeMtg,Orangetheory Fitness,Orangetheory Fitness,"28210 Paseo Drive #110, Wesley Chapel, FL 33543",Pasco County,28.1878675,-82.3498983,4.8,435
ChIJn57SSiqUwogR9lptM-oHLAs,Orangetheory Fitness,Orangetheory Fitness,"12546 FL-54, Odessa, FL 33556",Pasco County,28.1895184,-82.6076727,4.9,437
ChIJ1TKC4hCxwogRYVD_70jussc,Planet Fitness,Planet Fitness,"6117 Wesley Grove Blvd, Wesley Chapel, FL 33544",Pasco County,28.2461732,-82.3511291,4.4,513
ChIJ4W6IyMlT3YgRyOo0VOQUEIs,Planet Fitness,Planet Fitness,"7910 Gall Blvd, Zephyrhills, FL 33541",Pasco County,28.2724,-82.18615,4.4,641
ChIJWXlfIUmbwogR8miGLNMEA84,Planet Fitness,Planet Fitness,"12225 US-19, Bayonet Point, FL 34667",Pasco County,28.3346739,-82.7014083,4.7,625
ChIJq6qqqlqXwogR8N5WOcNBKro,Planet Fitness,Planet Fitness,"9023 Little Rd, New Port Richey, FL 34654",Pasco County,28.28848,-82.67724,4.4,1104
ChIJyYVrFf6NwogRrQBusVN8bvU,Planet Fitness,Planet Fitness,"4637 Sunray Dr, Holiday, FL 34690",Pasco County,28.1990344,-82.7387732,4.3,1049
ChIJ01p9TZvwwogRUQmoLZtAh2Y,LA Fitness,LA Fitness,"1229 Missouri Ave N, Largo, FL 33770",Pinellas County,27.9295566,-82.7889999,4.0,1030
ChIJ1-T_XFTlwogRkMPcpinvCwc,LA Fitness,LA Fitness,"5320 E Bay Dr, Clearwater, FL 33764",Pinellas County,27.9180821,-82.7313762,4.3,813
ChIJ4yaTstL8wogReFCzM8zT8MU,LA Fitness,LA Fitness,"7044 22nd Ave N, St. Petersburg, FL 33710",Pinellas County,27.7910625,-82.7363157,4.0,1011
ChIJBbJ_TSDywogROegCWeB9l90,LA Fitness,LA Fitness,"1681 Main St, Dunedin, FL 34698",Pinellas County,28.0179142,-82.758304,4.0,702
ChIJX9BI_CruwogR0byAOznLST4,LA Fitness,LA Fitness,"2134 Gulf To Bay Blvd, Clearwater, FL 33765",Pinellas County,27.9617629,-82.7487938,4.1,956
ChIJo_f2n63mwogRXduEwtcs8Hw,LA Fitness,LA Fitness,"5900 4th St N, St. Petersburg, FL 33703",Pinellas County,27.8256182,-82.6389752,4.0,781
ChIJu4UD8437wogRbqmDDfWmxCs,LA Fitness,LA Fitness,"7635 113th St N, Seminole, FL 33772",Pinellas County,27.8423732,-82.7925137,4.1,723
ChIJ17_AQ1LjwogReAsDncEsjGg,Orangetheory Fitness,Orangetheory Fitness,"1530 66th St N, St. Petersburg, FL 33710",Pinellas County,27.7863912,-82.7292482,4.8,198
ChIJG9nEfN7vwogRSFNprSTt4No,Orangetheory Fitness,Orangetheory Fitness,"25853 US Hwy 19 N, Clearwater, FL 33763",Pinellas County,28.0072213,-82.7278651,4.9,429
ChIJMd-SoJ7ywogRWTbYMnyvW-k,Orangetheory Fitness,Orangetheory Fitness,"33645 US Hwy 19 N, Palm Harbor, FL 34684",Pinellas County,28.0784289,-82.7376496,4.7,207
ChIJi0Y-TynjwogRTEc4Nrf-84I,Orangetheory Fitness,Orangetheory Fitness,"5032 4th St N, St. Petersburg, FL 33703",Pinellas County,27.8184115,-82.6391652,4.8,255
ChIJqSWulVv6wogRhZs5Bga_AUw,Orangetheory Fitness,Orangetheory Fitness,"10500 Ulmerton Rd Ste 220, Largo, FL 33771",Pinellas County,27.8935643,-82.784073,4.8,261
ChIJtcUQB4ThwogRv9O7qCCdEQg,Orangetheory Fitness,Orangetheory Fitness,"640 1st Ave S, St. Petersburg, FL 33701",Pinellas County,27.7699583,-82.6424629,4.7,211
ChIJA3PfQYrvwogRFtsqwunad2M,Planet Fitness,Planet Fitness,"1580 McMullen Booth Rd, Clearwater, FL 33759",Pinellas County,27.982122,-82.71111,4.5,358
ChIJGzg65uTxwogRLVMJZVZa9Rs,Planet Fitness,Planet Fitness,"1883-1885 N Highland Ave, Clearwater, FL 33755",Pinellas County,27.9890231,-82.774106,4.6,935
ChIJTXkFo3nywogR3ROpDA8NIAU,Planet Fitness,Planet Fitness,"30701 US-19, Palm Harbor, FL 34684",Pinellas County,28.0511805,-82.7377519,4.3,935
ChIJU95Eqq37wogRHsUeDv8msN0,Planet Fitness,Planet Fitness,"11912 Seminole Blvd, Largo, FL 33778",Pinellas County,27.8811707,-82.7887901,4.4,462
ChIJY-uqalHjwogRl_e7o4m6n30,Planet Fitness,Planet Fitness,"5335 66th St N, St. Petersburg, FL 33709",Pinellas County,27.81981,-82.72796,4.3,1335
ChIJv90q4R3lwogREbNjzKAZ2IM,Planet Fitness,Planet Fitness,"11141 US Hwy 19 N, Clearwater, FL 33764",Pinellas County,27.8739763,-82.7070226,4.4,1169
ChIJF2rKTyfjwogRHbIX8XdHnUw,YouFit,YouFit Gyms St. Petersburg,"6157 9th Ave N, St. Petersburg, FL 33710",Pinellas County,27.7818478,-82.7192711,3.9,512
ChIJdVwdbkZH3YgRHCZ1uAkB00Q,Gold's Gym,Gold's Gym,"Lakeland, FL 33805",Polk County,28.0823638,-81.9661425,4.2,17
ChIJ0e7WTThH3YgRO6KqooEkihU,LA Fitness,LA Fitness,"833 Lakeland Park Center Dr, Lakeland, FL 33809",Polk County,28.0905471,-81.9655419,4.5,727
ChIJe62vFBY53YgRuAaG1T6qFd8,Orangetheory Fitness,Orangetheory Fitness,"1489 Town Center Dr, Lakeland, FL 33803",Polk County,28.0006993,-81.9798331,4.8,193
ChIJ0QGn84EN3YgRoElyWJfjgaI,Planet Fitness,Planet Fitness,"9 Eagle Ridge Dr, Lake Wales, FL 33859",Polk County,27.9508878,-81.6178064,4.5,728
ChIJ52EQn4pz3YgRWslQXDrpvwk,Planet Fitness,Planet Fitness,"35880 US-27, Haines City, FL 33844",Polk County,28.122706,-81.6398064,4.1,115
ChIJfbHFoU453YgRXXVCDxpbRRU,Planet Fitness,Planet Fitness,"4315 Florida Ave S, Lakeland, FL 33813",Polk County,27.9870865,-81.9597625,4.4,1052
ChIJwTWzUp9G3YgRohkoFhWkr5U,Planet Fitness,Planet Fitness,"6208 US Hwy 98 N, Lakeland, FL 33809",Polk County,28.1221886,-81.9753733,4.2,654
ChIJz7BPsVVr3YgROIq_INHtOqo,Planet Fitness,Planet Fitness,"368 Havendale Blvd, Auburndale, FL 33823",Polk County,28.0533881,-81.7787848,4.5,1177
ChIJF8f8bH9l5ogRPa7VrXhmyJU,Planet Fitness,Planet Fitness,"111 Town and Country Dr, Palatka, FL 32177",Putnam County,29.6470756,-81.6715474,4.6,551
ChIJ8yqM61XlkIgRu24JIa0B84k,Planet Fitness,Planet Fitness,"6522 Caroline St, Milton, FL 32570",Santa Rosa County,30.6192529,-87.0523944,4.5,529
ChIJ75SXDuFGw4gRSQ47lCXxid4,LA Fitness,LA Fitness,"4057 Cattlemen Rd, Sarasota, FL 34233",Sarasota County,27.2955169,-82.4495086,4.1,654
ChIJ2aTbDW1Aw4gR0Nhdf5701Rs,Orangetheory Fitness,Orangetheory Fitness,"1605 Main St, Sarasota, FL 34236",Sarasota County,27.3366178,-82.5384191,4.9,334
ChIJHd21FIFBw4gRUTXx-wM1Jtw,Orangetheory Fitness,Orangetheory Fitness,"6509 S Tamiami Trl, Sarasota, FL 34231",Sarasota County,27.2608381,-82.5211627,4.8,424
ChIJ3QNPkqlDw4gRxA_QkeQfe6A,Planet Fitness,Planet Fitness,"8195 S Tamiami Trl, Sarasota, FL 34231",Sarasota County,27.2360166,-82.499458,4.4,538
ChIJN1ibw6hBw4gRR8zNlkwVbbE,Planet Fitness,Planet Fitness,"501 N Beneva Rd, Sarasota, FL 34232",Sarasota County,27.3416312,-82.4986413,4.2,885
ChIJO_r1JPtZw4gRxEDvbx57McU,Planet Fitness,Planet Fitness,"4125 S Tamiami Trl, Venice, FL 34293",Sarasota County,27.0513725,-82.3960855,4.3,952
ChIJXfBhvzZVw4gRJNItH4OdDbo,Planet Fitness,Planet Fitness,"14251 S Tamiami Trl, North Port, FL 34287",Sarasota County,27.0451109,-82.2366806,4.1,152
ChIJ0aI0vqBQw4gReZxpoW75Abw,YouFit,YouFit Gyms Venice,"1228 Jacaranda Blvd, Venice, FL 34292",Sarasota County,27.0811132,-82.3871237,4.3,393
ChIJH1JktrpUw4gRplydMIHICZ4,YouFit,YouFit Gyms North Port,"14979 S Tamiami Trl, North Port, FL 34287",Sarasota County,27.0397332,-82.2202101,4.4,810
ChIJPw83t4Jp54gRMcLbJaTGpaU,LA Fitness,LA Fitness,"199 E Mitchell Hammock Rd, Oviedo, FL 32765",Seminole County,28.6573823,-81.205523,4.2,796
ChIJQ4zJeLly54gRUmw3Ind-zms,LA Fitness,LA Fitness,"3851 Lake Emma Rd, Lake Mary, FL 32746",Seminole County,28.7545687,-81.3575581,4.4,1202
ChIJYcu5yN1z54gR15xZOthCvKk,LA Fitness,LA Fitness,"1074 Montgomery Rd, Altamonte Springs, FL 32714",Seminole County,28.6861362,-81.4041061,4.0,769
ChIJt2jquW1t54gRuG6jzePGbYw,LA Fitness,LA Fitness,"300 W Lake Mary Blvd, Sanford, FL 32773",Seminole County,28.758368,-81.288792,4.3,576
ChIJ376EaW9p54gRi2S8-jFj8bc,Orangetheory Fitness,Orangetheory Fitness,"976 W Mitchell Hammock Rd #120, Oviedo, FL 32765",Seminole County,28.6548842,-81.2245004,4.9,134
ChIJ9bqSb6Nv54gR8YIt14h85og,Orangetheory Fitness,Orangetheory FitnessWS,"5701 Red Bug Lake Rd, Winter Springs, FL 32708",Seminole County,28.6461193,-81.2687217,4.5,25
ChIJFU7FkZxx54gR6eCAEZ3DJfY,Orangetheory Fitness,Orangetheory Fitness,"397 E Altamonte Dr Ste 1450, Altamonte Springs, FL 32701",Seminole County,28.6641757,-81.3794141,4.6,147
ChIJOe4oXklt54gRxkgCqGG0ONg,Orangetheory Fitness,Orangetheory Fitness,"3801 W Lake Mary Blvd #161, Lake Mary, FL 32746",Seminole County,28.7548597,-81.3456307,4.7,170
ChIJ___vDn8N54gRAELuFWwUG9g,Orangetheory Fitness,Orangetheory Fitness,"4932 W State Rd 46 #1112, Sanford, FL 32771",Seminole County,28.8124307,-81.3437766,4.6,162
ChIJ41WjCZ5p54gRTXzqL9_kCbo,Planet Fitness,Planet Fitness,"19 Alafaya Woods Blvd, Oviedo, FL 32765",Seminole County,28.6519719,-81.2063033,4.4,777
ChIJ8SkoRWUT54gROlAbwdxiu1w,Planet Fitness,Planet Fitness,"111 Towne Center Blvd, Sanford, FL 32771",Seminole County,28.8086249,-81.3336545,4.2,155
ChIJB2j4ZFpt54gReJIcXzmp8Go,Planet Fitness,Planet Fitness,"3005 W Lake Mary Blvd #105, Lake Mary, FL 32746",Seminole County,28.7549177,-81.3319307,4.4,1013
ChIJ_9w1Skhx54gRajEXiY4zKwo,Planet Fitness,Planet Fitness,"280 S State Rd 434, Altamonte Springs, FL 32714",Seminole County,28.6591203,-81.4219578,4.2,691
ChIJv49YJDlu54gRLvfh2_D0SCw,Planet Fitness,Planet Fitness,"204 Sausalito Blvd, Casselberry, FL 32707",Seminole County,28.6436009,-81.3208195,4.2,729
ChIJw8-tzsZt54gRFOL-wCrOblw,Planet Fitness,Planet Fitness,"300 E State Rd 434, Winter Springs, FL 32708",Seminole County,28.7003998,-81.3023533,4.7,313
ChIJx5xTH3Zx54gR3XP8KLVF8J4,YouFit,YouFit Gyms Altamonte Springs,"140 Cranes Roost Blvd, Altamonte Springs, FL 32701",Seminole County,28.663227,-81.3859318,4.1,761
ChIJ84TuDfEn5IgRrcUkVWn50Nk,Orangetheory Fitness,Orangetheory Fitness,"833 S Ponce De Leon Blvd #1, St. Augustine, FL 32084",St. Johns County,29.881543,-81.3244268,4.9,177
ChIJ988IZngx5IgRMSg5IBvy8P4,Orangetheory Fitness,Orangetheory Fitness,"152 Capital Green Drive #34, Ponte Vedra Beach, FL 32081",St. Johns County,30.1097137,-81.4181151,4.9,171
ChIJDejKVaPS5YgRq_YIoLxW7JU,Orangetheory Fitness,Orangetheory Fitness,"2851 County Rd 210, Fruit Cove, FL 32259",St. Johns County,30.057652,-81.5321999,4.5,134
ChIJV5u4yECd5ogRHfOtN6bnZG8,Planet Fitness,Planet Fitness,"80 Epic Blvd Fl - 207, St. Augustine, FL 32086",St. Johns County,29.8631046,-81.3429306,4.3,1052
ChIJibPdxXTs3ogREQ5MQ1_qAp8,LA Fitness,LA Fitness,"1367 St Lucie W Blvd, Port St. Lucie, FL 34986",St. Lucie County,27.317722,-80.390819,4.1,1060
ChIJbSkkzA7s3ogR83RVB4L7x6E,Orangetheory Fitness,Orangetheory Fitness,"884 SW St Lucie W Blvd, Port St. Lucie, FL 34986",St. Lucie County,27.3160127,-80.3801181,4.8,205
ChIJK50MV_fp3ogRQl1GO_nUxdA,Planet Fitness,Planet Fitness,"10139 S Federal Hwy, Port St. Lucie, FL 34952",St. Lucie County,27.2774627,-80.2938182,4.7,961
ChIJS_F9zCTq3ogRo4ELUVZ5qZI,Planet Fitness,Planet Fitness,"3225 SW Port St Lucie Blvd, Port St. Lucie, FL 34953",St. Lucie County,27.2481689,-80.3740472,4.3,897
ChIJVQ41dADx3ogRq0dSaqf68B0,Planet Fitness,Planet Fitness,"2009 S US Hwy 1, Fort Pierce, FL 34950",St. Lucie County,27.4280568,-80.3279121,4.0,117
ChIJu1Hpufzu3ogRRBKZ9f-oevE,Planet Fitness,Planet Fitness,"4933 S US Hwy 1, Fort Pierce, FL 34982",St. Lucie County,27.3756645,-80.3273864,4.5,881
ChIJvSrB6rnF54gR7bHeDG5duYE,Orangetheory Fitness,Orangetheory Fitness,"1028 Old Mill Run, The Villages, FL 32162",Sumter County,28.9078998,-81.9757468,4.8,51
ChIJ2QaVlj7Z5ogRG2sMG4SKzvU,Gold's Gym,Gold's Gym,"1808 W International Speedway Blvd Ste. 601, Daytona Beach, FL 32114",Volusia County,29.1944106,-81.0683141,4.7,692
ChIJ06KpSvgQ54gRjYuI_J4WwWI,LA Fitness,LA Fitness,"2629 Enterprise Rd, Orange City, FL 32763",Volusia County,28.9146264,-81.2913099,3.7,874
ChIJbdrPcIMn54gRnrZgxwa8Rsk,LA Fitness,LA Fitness,"1810 Dunlawton Ave, Port Orange, FL 32127",Volusia County,29.1083671,-81.0238778,4.0,788
ChIJ2aoDA80v54gRlsjBY9K9tKg,Orangetheory Fitness,Orangetheory Fitness,"1944 FL-44, New Smyrna Beach, FL 32168",Volusia County,29.0119189,-80.9462292,4.9,94
ChIJ5RuNdrUb54gRyJQYkDsq6Vk,Orangetheory Fitness,Orangetheory Fitness,"2365 S Woodland Blvd, DeLand, FL 32720",Volusia County,28.9874161,-81.2976376,4.7,94
ChIJn6ry4Ucn54gRQK0tdFcbVrI,Orangetheory Fitness,Orangetheory Fitness,"5521 S Williamson Blvd, Port Orange, FL 32128",Volusia County,29.1111352,-81.0338567,4.9,106
ChIJ3adulAgv54gR-iPBgIvH1OY,Planet Fitness,Planet Fitness,"1433 S Dixie Fwy, New Smyrna Beach, FL 32168",Volusia County,29.0085116,-80.9183257,4.6,522
ChIJAWXFgvgQ54gREOf-kLjVa-w,Planet Fitness,Planet Fitness,"860 Saxon Blvd, Orange City, FL 32763",Volusia County,28.9091399,-81.2931432,4.4,1244
ChIJO4bmH7Td5ogRKCjdd9E2IkY,Planet Fitness,Planet Fitness,"160 S Nova Rd, Ormond Beach, FL 32174",Volusia County,29.2769471,-81.0840093,4.1,114
ChIJfdTXUabZ5ogRCzc24V1v4pc,Planet Fitness,Planet Fitness,"1423 S Nova Rd, Daytona Beach, FL 32114",Volusia County,29.1786377,-81.026877,4.3,859
ChIJw6j32-La5ogRg9VMwaeiCF4,Planet Fitness,Planet Fitness,"910 S Atlantic Ave, Ormond Beach, FL 32176",Volusia County,29.26794,-81.02928,3.9,705
ChIJzdfrW24b54gRMs6AtDMXdgE,Planet Fitness,Planet Fitness,"111 E International Speedway Blvd, DeLand, FL 32724",Volusia County,29.056223,-81.30314,4.3,624
ChIJ96iErIKF7IgRE0M_ZqZ0ahY,LA Fitness,Wakulla Fitness Studio,"2646 Crawfordville Hwy Unit D, Crawfordville, FL 32327",Wakulla County,30.1928954,-84.3723585,5.0,5
ChIJ6-Pq1Ds_kYgRHgBZapCb61g,Gold's Gym,Gold's Gym - Destin,"12200 Emerald Coast Pkwy W, Miramar Beach, FL 32550",Walton County,30.385651,-86.375919,4.1,378
